movieId,genre
HuJ10,Docu
MDr10,Noir
MRs1,Susp
MRs2,Susp
MRs13,Horr
MRs25,Actn
MRs21,Dram
MRs32,BioP
MRs32,Romt
MRs36,Susp
MRs40,Susp
MRs41,Comd
MRb43,Disa
PBi10,Dram
PHy6,Advt
PHy12,ScFi
PHy15,Comd
PHy15,Dram
PHy20,Susp
PHy25,Susp
PHy29,CmR
PHy31,Actn
PHy35,Actn
PHy39,Horr
PHy39,Actn
RCl4,Dram
RCl5,Romt
RCl5,Noir
RCl10,Dram
RCl13,Epic
RtB3,Dram
RtB4,Dram
RtB5,Dram
RtB6,Dram
RtB7,BioP
RtB7,Docu
RtB8,BioP
RtB8,Dram
RtB9,Dram
RtB11,Dram
RtB12,Fant
RtB14,Dram
SGi3,Dram
SGi4,Susp
SGi6,Susp
SGi8,Susp
SGi30,Susp
VGu19,ScFi
VGu23,ScFi
VGu25,Comd
VGu34,Myst
VGu36,Dram
VGu40,ScFi
VM1,Musc
VM3,Musc
VM4,Musc
VM5,Romt
VM7,Musc
VM8,Dram
VM9,Comd
VM10,Musc
VM11,Dram
VM13,Musc
VM19,BioP
VM21,Dram
VM22,Musc
VM28,Comd
VM32,Musc
VM33,Porn
WiC30,Horr
WiC50,Horr
WiC51,Horr
WiC55,Horr
WiC60,Horr
WiC70,Horr
WiC90,ScFi
WiC90,Cart
AMs25,Romt
AMs50,Susp
ClO10,CnRb
ClO10,Dram
DSy1,Dram
EAB8,Dram
JeD10,Comd
LAl2,Horr
LAl4,Susp
LOl1,Dram
LOl2,Dram
LOl3,Dram
LOl4,Romt
MAu10,Porn
PhK4,Comd
PhK7,Comd
PhK11,Musc
Phk40,Dram
PhK46,Actn
PhK50,Actn
RBt6,Dram
RBt17,Comd
RLB9,Horr
RLB10,Comd
RLB12,Horr
RLB22,Horr
RWh8,Comd
RWh10,BioP
RWh10,Musc
RWh15,Susp
RWh20,Comd
RWh50,Susp
RWi1,Dram
RWi2,Fant
RWi3,Horr
RWi4,Susp
RWi7,West
RWi9,Dram
RWi13,ScFi
RWi24,BioP
RWi25,Actn
RWi28,Musc
RWi29,Horr
RWi31,Musc
RWi33,BioP
RWi33,Musc
RWi34,ScFi
RWi36,Advt
RWi38,ScFi
SNe3,Horr
SNe8,Horr
SNe10,ScFi
xPe10,Hist
xPe20,Hist
ChD10,Myst
CoB3,Romt
CoB15,"Comd "
DS5,Dram
DS6,Dram
DS8,Advt
DS8,Noir
DS13,Horr
DS13,ScFi
DS23,Actn
DS28,West
DS32,Actn
DS33,Susp
DS36,Myst
DS38,Comd
DS40,Comd
DS49,West
EK1,Dram
EK2,Dram
EK3,Duco
EK4,Dram
EK5,Actn
EK6,Dram
EK7,BioP
EK9,Dram
EK10,Romt
EK11,Dram
EK12,Dram
EK14,Romt
EK15,Dram
EK15,BioP
EK18,BioP
FdC16,Romt
FdC23,Romt
GS3,Comd
GS6,Comd
GS7,Dram
GS7,Docu
GS14,Romt
InB1,Dram
InB2,Dram
InB3,Dram
InB4,Dram
InB5,Dram
InB6,Dram
InB7,Dram
InB8,Dram
InB9,Romt
InB9,Dram
InB11,Dram
InB12,Dram
InB13,Dram
InB14,Dram
InB18,Dram
InB20,Fant
InB21,Dram
InB22,Dram
InB25,Dram
InB27,Dram
InB27,Romt
InB28,Dram
InB29,Dram
InB31,Dram
InB32,Dram
InB33,Dram
InB34,dram
InB35,Dram
InB37,Dram
InB41,Dram
IBe4,Musc
IBe10,Romt
IBe16,"Comd "
MNo10,Susp
PiG40,Romt
PiG40,Dram
PiG50,Comd
RHa3,Dram
RHa4,Comd
RHa4,Noir
RHa5,Comd
RHa8,Comd
RHa9,Romt
RHa10,Dram
RRo1,Dram
RRo5,Docu
RRo8,H
RRo9,BioP
RRo12,Romt
RRo16,Romt
RRo18,Dram
RRo20,Dram
WlB10,Actn
WlB12,Advt
WlB14,Dram
WlB17,Advt
WlB20,S.F.
WRh10,Romt
DuN2,Dram
GLm10,Romt
HaC10,CnRb
IMo10,ScFi
IMo10,religious
ISt10,Comd
ISt11,Dram
ISt20,West
ISt24,West
ISt24,BioP
ISt26,Dram
ISt29,Actn
ISt30,Dram
ISt31,Comd
ISt33,Advt
ISt38,West
ISt40,West
JLM2,Romt
JLM3,Romt
JLM5,Dram
JLM6,Romt
JLM6,Dram
JLM8,Dram
JLM9,Dram
JLM10,Dram
JLM11,CnRb
JLM12,Dram
JLM13,Romt
JLM14,Musc
JLM16,Dram
JLM17,Dram
JLM20,Susp
KeA10,Advt
KeA19,Comd
KeA23,Advt
KeA25,Susp
KeA31,Advt
KeA32,Actn
KeA34,Advt
KeA36,Advt
KeA38,Advt
KeA43,Advt
MxS12,Susp
PUs4,"Comd "
PUs5,Dram
PUs6,Romt
RcF10,Dram
RcF12,Advt
RcF20,Hist
RcF34,Romt
RiF4,Comd
RiF10,Susp
RiF13,ScFi
RiF15,BioP
RiF18,Hist
RiF18,Dram
RiF20,BioP
RiF21,Dram
RiF22,Epic
RiF24,ScFi
RiF25,Musc
RiF25,Advt
RiF28,Hist
RiF28,Docu
RiF30,Actn
RiF33,ScFi
RiF35,Actn
RiF36,Dram
RiF39,Romt
RiF48,Actn
RiF52,Actn
RiF53,Actn
RiF53,Dram
RMo3,Romt Comd
WGo10,Comd
WS4,Ctxx
WS5,Ctxx
WS6,Ctxx
WS7,Ctxx
WS8,Ctxx
WS41,Ctxx
WS42,Ctxx
WS43,Ctxx
WS45,Ctxx
AlT10,Dram
BrW5,Romt
BrW13,Advt
BrW16,Fant
BrW100,Susp
BrW101,Susp
BVo10,Horr
DHa2,Romt
DHa5,Romt
DHa7,Musc
FFH1o,Comd
GSK1,Comd
JaH16,"Susp "
JaH22,Advt
LGt19,Actn
LGt23,Romt
LGt23,Porn
LGt25,Advt
LGt31,Advt
LGt32,Advt
LGt33,Dram
LGt40,Comd
LGt45,Musc
LGt45,Comd
NR1,Dram
NR2,Dram
NR1,Dram
NR4,Dram
NR5,Susp
NR7,Noir
NR8,West
NR10,West
NR10,'homoerotic'
NR11,Dram
NR14,Noir
NR19,BioP
NR20,Dram
RoN3,Comd
RoN5,BioP
RoN9,Dram
RoN16,Romt
RoN17,Dram
RoN18,Actn
RoN28,ScFi
RoN30,Advt
RoN32,Comd
RoR1,Dram
RoR2,BioP
RoR5,Epic
RoR5,BioP
RoR6,Romt
RoR8,Dram
RoR10,Dram
GdS2,Dram
JPM5,Dram
JPM10,Susp
TFi8,Horr
TFi9,Horr
TFi10,Susp
TFi12,Horr
TFi15,Horr
TFi20,Horr
TFi24,Horr
TFi25,Horr
TFi30,Horr
TFi33,Horr
TFi35,Horr
TFi40,Horr
APo10,Susp
APo40,Horr
APo43,West
BeK10,Dram
CTB10,Comd
CTB15,Comd
CTB16,Comd
CTB25,Advt
GoP12,Dram
HCs1,Comd
HCs3,Comd
HCs4,BioP
IGg10,Dram
IGg10,CnRb
JLo4,Dram
JLo4,Susp
JLo11,Susp
JLo17,CnRb
JLo25,Romt
JLo27,Musc
JLo30,Dram
JPL10,Comd
JqA10,Romt
LCs10,Comd
LRF15,Advt
LRF20,Dram
RaT1,Comd
RaT9,Comd
RaT9,Actn
RaT16,Comd
RaT30,Comd
RaT42,Comd
RaT46,Comd
RdM8,Susp
RdM10,Noir
RdM10,Myst
RdM18,Dram
RdM20,Romt
RdM30,Epic
SIC10,Actn
TYg8,Dram
TYg12,Porn
TYg17,Advt
TYg18,Advt
TYg20,Advt
TYg21,Comd
TYg25,Dram
TYg40,Susp
WAr40,Musc
WAr42,Dram
WAr44,Musc
WAr46,Musc
WAr50,Comd
WAr54,Musc
xAb1,Comd
xFa10,Dram
xHu10,Romt
ACy10,Noir
ACy14,Dram
ACy16,Romt
ACy20,Dram
ACy20,Advt
ACy22,Romt
ACy26,Romt
ACy29,Romt
ACy32,Romt
ACy34,Romt
ACy38,Dram
AlL2,Romt
AlL3,Romt
CLB10,Comd
CLB20,Comd
CLB20,Musc
FBr50,ScFi
FBr60,ScFi
FlM1,Dram
FlM3,Dram
FlM3,Susp
GFr35,Horr
GKe1,Musc
GKe2,Musc
GKe6,Dram
GKe7,Comd
GKe8,Musc
GKe9,West
HKl17,Dram
HKl23,Susp
HKl30,Romt
HKl40,Romt
IGu15,Advt
IGu18,Advt
IGu21,Advt
IGu26,actn
IGu28,Disa
IGu29,Advt
IGu31,Susp
IvB10,Horr
JT1,Comd
JT2,Comd
JT3,Comd
JT4,Comd
JT5,Comd
LLa5,Advt
LLa10,Advt
LSm10,Advt
LSm13,Advt
LSm17,Advt
MCg10,CnRb
SaF13,Susp
SaF19,Susp
SaF20,Dram
SM1,Comd
SM3,Comd
SM4,Docu
SM6,CnRb
SM6,Comd
SM7,Dram
StD4,Musc
StD7,Musc
StD24,BioP
StD24,Musc
StD27,Comd
StD33,Musc
StD35,Musc
StD41,Romt
StD41,Comd
StD42,Dram
StD45,Comd
StD45,Romt
StD51,Comd
StD51,Susp
StD61,Comd
StD62,Romt
StD72,Comd
WlJ12,Fant
WlJ14,Fant
FF1,Dram
FF2,Dram
FF3,Dram
FF4,Dram
FF5,Dram
FF6,Dram
FF7,Dram
FF9,Dram
FF10,Dram
FF12,Fant
FF13,Dram
FF14,Fant
FF14,Docu
FF15,Dram
FF15,Comd
FF18,Comd
FF18,BioP
FF23,Dram
FF30,Dram
FF40,Dram
FF50,Dram
FF50,BioP
GoG10,"Susp "
HFr20,Dram
HFr30,"Susp "
HFr50,West
HLF10,Horr
HLF10,BioP
HyC10,Dram
HyC10,Dram
HyC10,Romt
IdL1,Dram
IdL2,Dram
IdL3,Dram
IdL3,Romt
IdL10,Susp
IdL11,Susp
JDh5,Fant
JLT12,Dram
JLT15,Dram
JLT19,Susp
JLT21,Dram
JLT24,Dram
JLT27,Fant
JLT29,Advt
JLT32,Susp
JLT34,BioP
JLT35,Comd
JLT39,Dram
JLT50,Advt
JLT50,Advt
JoP2,CnRb
JoP20,Romt
JoP25,BioP
JoP28,Romt
JoP40,Susp
JoP41,Susp
JoP42,Susp
JoP43,Susp
JoP44,Susp
JoP50,Advt
MA2,Dram
MA3,Dram
MA4,Dram
MA5,Romt
MA6,Susp
MA8,Dram
MFr2,BioP
MFr5,Comd
MFr16,Comd
MFr33,Dram
MFr33,Comd
MiA6,Epic
MiA7,ScFi
MiA8,Advt
MiA11,Susp
MiA18,Dram
MiA21,Dram
MiA25,Horr
RcB1,Susp
RcB3,Dram
RcB5,Dram
RcB8,Dram
RcB12,Dram
RcB13,Dram
RcB14,Dram
RcB15,Dram
RcB17,West
RcB18,Dram
RcB30,Romt
RcB40,Actn
RPo10,Ctxx
RSB5,Horr
ShI50,Dram
ShI52,Dram
xdH10,Romt
Z5020,Susp
Z5020,Dram
AR2,Docu
AR4,Dram
AR5,Surr
AR6,Noir
AR8,Noir
AR10,Noir
CrR10,Susp
CSi6,Horr
CSi10,Horr
CyE10,Advt
CyE30,ScFi
CyE40,Dram
DoW10,Comd
DoW15,Comd
DoW50,Susp
DoW51,Susp
DoW80,Susp
DoW81,Susp
DoW82,Susp
DoW95,Romt Comd
DoW97,ScFi
DoW120,Comd
DoW120,Horr
DoW130,Comd
EBe5,West
EBe5,Comd
EBe7,Comd
EBe10,Actn
EBe30,Comd
EBe32,Comd
GHo10,Dram
HgH10,Dram
HKr30,Dram
LBu1,"FantH* "
MZa5,Romt
MZa10,Comd
MZa15,Comd
MZa20,Romt
MZa23,Romt
MZa25,Romt
MZa30,Romt
MZa35,Romt
PaH50,Susp
PaH51,Susp
PaH52,Susp
PaH53,Susp
PaH54,Susp
PaH55,Susp
PaH60,CnRb
PaH61,CnRb
PaH106,Susp
PaH107,Susp
PaH108,Susp
PaH109,Susp
PaH110,Susp
PaH111,Susp
PaH112,Susp
PaH113,Susp
PaH114,Susp
PaH115,Susp
PaH116,Susp
PaH117,Susp
PaH118,Susp
PaH119,Susp
PaH120,Susp
PaH121,Susp
PaH122,Susp
PaH123,Susp
PaH124,Susp
PaH125,Susp
PaH126,Susp
PaH127,Susp
PaH128,Susp
PaH215,Dram
PLo10,Dram
RCv10,Dram
RPa10,Susp
RPa15,Dram
RiQ6,Musc
RiQ15,Comd
RiQ23,Comd
RiQ29,Docu
RiQ30,Comd
RiQ35,Comd
RrS5,Musc
RrS10,Comd
RSn10,Docu
RSn100,Docu
BF6,Musc
BF6,BioP
BF7,BioP
BF8,Musc
BF9,Dram
BF9,BioP
CMk40,ScFi
CMk40,Docu
CMk50,ScFi
CMk50,BioP
CNy1,ScFi
CNy15,Hist
DaM3,BioP
DaM3,Dram
DaM4,Romt
DaM4,Dram
DaM6,Dram
DaM7,"RFP; H* "
DaM15,Comd
DaM15,CnRb
DaM30,Dram
DaM35,Comd
EMr10,Hist
EMr10,Romt
EMr13,Hist
EMr13,Romt
EMr15,Hist
EMr15,Romt
FrQ10,Cart
FrT5,Comd
FrT7,Comd
FrT10,Comd
FrT13,Comd
FrT13,Musc
FrT16,Comd
FrT20,Comd
FrT22,Musc
FrT23,Comd
FrT25,Comd
FrT30,Comd
FrT32,Comd
GH3,Dram
GH8,Comd
GH12,Advt
GH15,Advt
GH16,Advt
GH17,Advt
GH25,Advt
GH30,Myst
HaB1,Dram
HaB3,BioP
HaB5,Dram
HaB7,Dram
HaB9,Susp
HaB15,Dram
HaB20,Dram
HaB24,Dram
HaB27,Dram
HaB28,Dram
HaB35,Dram
HHo3,Susp
HHo5,Susp
HHo10,Actn
JHo20,Dram
JHo24,Dram
JHo40,Susp
KHu18,Fant
KHu18,Comd
KHu19,Hist
KHu21,Romt
KHu21,Porn
KHu22,Dram
LeK10,musc
LGB10,Dram
LGB10,Docu
MuB5,Romt
NJu9,Fant
NJu10,Actn
NJu12,Fant
PeB1,Comd
PeB1,Musc
PeB2,Musc
PeB3,Dram
PeB4,Dram
PeB6,Dram
PeB10,Epic
PhL100,Susp
WHW10,Dram
WTy10,Susp
xSc10,Dram
ADx2,Dram
ADx3,Dram
ADx4,Dram
ADx5,Dram
ADx10,Dram
ADx11,Dram
ADx12,Dram
ADx13,Dram
ADx14,Dram
ADx20,BioP
ADx25,Docu
ADx30,Dram
ADx37,Romt
ADx39,Musc
ADx45,Dram
ALv10,Dram
ALv100,Susp
ALv101,Susp
ASu10,Natu
AtH10,Fant
CFr10,Comd
CFr10,Dram
DkP3,Susp
DkP4,Susp
DKu1,Romt
DKu5,Dram
DKu10,Romt
EDW10,Dram
EDW13,Dram
EDW14,Horr
EDW22,ScFi
EDW26,Horr
EDW30,Horr
EuL10,ScFi
EuL20,ScFi
EuL30,ScFi
FFe10,Dram
HEs10,Actn
HoC10,Advt
JA5,ScFi
JA13,ScFi
JA15,Horr
JA20,ScFi
JA30,Advt
JA35,Comd
JHi7,Advt
JIv6,Dram
JIv8,Musc
JIv10,Dram
JIv11,Fant
JIv15,Dram
JIv21,Dram
JIv28,Dram
JIv30,Dram
JIv33,Dram
JIv35,Romt
JIv37,Dram
JIv40,Dram
JIv42,Dram
JIv42,Dram
JIv45,BioP
JIv47,BioP
JIv51,Dram
KaS20,Dram
LgC20,Advt
LgC30,Dram
LgC30,Musc
LiA10,Dram
LiA20,Dram
LiA30,Dram
MCy2,Dram
MCy3,Dram
MCy5,Dram
MCy8,Actn
MCy10,Dram
MCy11,Dram
NLr10,Cart
NuJ1,Susp
NuJ3,Comd
NuJ4,Dram
NuJ6,Dram
NuJ7,Romt
RDW2,Advt
RDW7,Myst
RDW10,Musc
RoA4,West
RoA4,Dram
RoA5,CnRb
RoA7,Dram
RoA11,Actn
RoA22,Hist
RoA25,Dram
RoA25,Horr
RoA26,Advt
RoA28,Actn
RoA32,Dram
RoA41,Actn
RoA45,West
RoA48,Dram
RoA57,Dram
RoA64,Comd
RoA68,West
RoA68,Comd
RoA70,Comd
SSn1,Romt
SSn2,BioP
StK2,Susp
StK3,Susp
StK4,Dram
StK5,Epic
StK6,Dram
StK7,Noir
StK8,ScFi
StK9,ScFi
StK10,Advt
StK15,Horr
StK20,Actn
StK21,Romt
VeS30,Horr
WoR20,ScFi
WoR25,Dram
AMa10,Dram
AMa50,Dram
AMa56,ScFi
AMa60,Comd
AMa61,ScFi
AWj5,Dram
AWj7,Dram
AWj10,Dram
AWj13,Romt
AWj15,Dram
AWj16,Dram
AWj22,Dram
AWj23,Romt
AWj29,Dram
AWj31,Dram
AWj33,Romt
AWj37,Dram
AWj38,Docu
AWj43,Romt
GGr18,Dram
GSc1,Dram
GSc2,Dram
GSc3,BioP
GSc4,Fant
GSc5,BioP
GSc6,Dram
GSc8,Dram
GSc10,BioP
GSc14,Porn
GSc17,Dram
GSc18,BioP
GSc19,Dram
HLS10,ScFi
HoK5,Actn
HoK10,Horr
HoK12,Comd
IIl10,Actn
JAl10,Docu
JAl10,Cart
JAl20,Cart
JJu10,Advt
JWe1,CnRb
JWe3,Dram
JWe6,CnRb
JWe12,CnRb
KoI10,Dram
LaB10,BioP
LaB30,Susp
LaB31,Susp
LNm10,Dram
LNm14,Hist
LNm14,Dram
NKo15,Dram
NKo25,Dram
NKo25,Hist
PeG4,Dram
PeG6,Romt
PtF5,Actn
PtF10,Actn
SR1,Dram
SR15,Dram
SR20,Dram
SR25,Dram
SR30,Dram
SR35,Dram
SR36,Dram
SR37,Dram
SR39,Dram
SR40,Dram
SR45,Dram
SR50,Dram
SR55,Dram
SR60,Dram
SR65,Dram
SR80,Dram
TKg10,Dram
TKg10,Romt
ToT10,ScFi
xTu10,ScFi
YvR3,Romt
YvR6,Susp
YvR10,Romt
AS18,TV
ABl10,Comd
BE1,Scat
BE2,Scat
BE3,Scat
BE4,Romt
BE4,Comd
BE5,Scat
BE6,Comd
BE7,Comd
BE8,Comd
BE9,Susp
BE10,Comd
BE10,Dram
BE11,Comd
BE12,Comd
BE13,Advt
BE13,Comd
BE14,Scat
BE15,Scat
BE16,Comd
BE17,Scat
BE18,Scat
BE19,Scat
BE21,Comd
BE22,Comd
BE23,Comd
BE24,Porn
BE25,Comd
BE26,Musc
BE27,Comd
BE28,Comd
BE29,Comd
BE30,Scat
BE31,Scat
BE32,Scat
BE33,Scat
BE34,Scat
BE35,Scat
BE36,Comd
BE37,Scat
BE38,Comd
BE39,Comd
BVS10,Horr
CL1,Dram
CL1,Horr
ClS22,Dram
ClS25,Romt
ClS28,Romt
ClS40,Romt
ClS45,Romt
CoW3,Dram
CoW5,Dram
CSG10,Advt
DeM1,Dram
DeM4,Dram
DeM8,Comd
DeM10,Romt
DeM17,Dram
DM100,Susp
DM101,Susp
DM200,Advt
DM230,Advt
GFj10,ScFi
GFj15,Comd
GFj15,Horr
GTz3,Dram
GTz10,Dram
HeH10,Comd
HeH12,ScFi
HLu10,Cart
HWo1,Romt
InA10,ScFi
InA28,Advt
InA30,Advt
IPa10,Horr
IPa10,Fant
JCn1,Dram
JCn3,Susp
JCn6,Myst
JCn20,Fant
JuA100,Susp
JuA101,Susp
JuA102,Susp
JuA103,Susp
JuA104,Susp
JuA105,Susp
JuA106,Susp
JuA107,Susp
MvS1,Comd
MvS2,BioP
MvS3,Romt
MvS3,Comd
MvS4,BioP
MvS4,Musc
MvS4,Romt
MvS6,Comd
MvS10,Comd
MvS12,Romt
MvS12,Comd
NPa3,Comd
NPa20,Comd
NPS10,Dram
NPS15,Dram
NPS20,Dram
NPS25,Dram
PhD2,Romt
PhD5,Romt
PhD9,Musc
PSv8,BioP
PSv12,Dram
PSv13,Dram
RAl1,Dram
RAl5,BioP
RAl20,Susp
RAl21,Susp
RAl50,Dram
RAl50,ScFi
RAl55,Dram
RAl56,Comd
RAl62,Fant
RAl68,Comd
RAl69,Dram
RAl70,Susp
RAl71,Dram
RAl72,Comd
RAl73,Musc
RAl74,West
RAl75,Fant
RAl76,Comd
RAl87,Drama
RAl88,BioP
RAl90,BioP
RAl93,Noir
RAl95,Noir
RAl98,Comd
RAl101,Dram
RAl104,Comd
RAl106,Susp
RbG10,ScFi
RCo3,Advt
RCo4,ScFi
RCo11,ScFi
RCo14,Actn
RCo15,Actn
RCo23,Horr
RCo24,Horr
RCo24,Comd
RCo26,Horr
RCo27,Horr
RCo30,Horr
RCo32,Horr
RCo34,Horr
RCo35,Hist
RCo36,Fant
RCo37,"Horr "
RCo38,Horr
RCo41,Horr
RCo43,Horr
RCo44,Actn
RCo47,Horr
RCo48,Horr
RCo60,Porn
RCo70,Horr
RMl1,West
RSt100,Susp
RSt101,Susp
RSt102,Susp
RSt103,Susp
RSt104,Susp
RSt105,Susp
RSt106,Susp
RSt107,Susp
RSt108,Susp
RSt109,Susp
RSt110,Susp
RSt111,Susp
RSt112,Susp
RSt113,Susp
RSt114,Susp
RSt115,Susp
RSt116,Susp
RSt117,Susp
RSt118,Susp
RSt319,Susp
RSt320,Susp
RSt321,Susp
RSt322,Susp
RSt323,Susp
RSt324,Susp
RSt325,Susp
RSt326,Susp
RSt327,Susp
RSt328,Susp
RSt329,Susp
RSt330,Susp
RSt331,Susp
RSt332,Susp
RSt333,Susp
RSt334,Susp
RSt335,Susp
RSt336,Susp
RSt337,Susp
RSt338,Susp
RSt339,Susp
RSt340,Susp
RSt340,Docu
RSt341,Susp
RSt342,Susp
RSt343,Susp
RSt344,Susp
RSt440,Susp
RSt441,Susp
RSt442,Susp
RSt445,ScFi
RSt445,Susp
RSt446,Susp
SK2,Advt
SK3,Dram
SK5,Hist
SK6,Dram
SK8,Comd
SK12,Dram
SK22,Advt
SK26,Susp
SuH1,Docu
SuH2,Docu
SuH10,Docu
ToG6,Dram
ToG15,Susp
ToG22,BioP
VDa10,Musc
VDa10,BiopP
WiF10,Romt
WiF10,Comd
ABd,Actn
ABd4,Horr
AVL2,Dram
AVL7,Dram
AVL9,West
AVL10,West
AVL11,West
AVL13,Actn
AVL30,Advt
AVL35,Advt
CD8,Comd
CD20,Horr
CD22,Comd
CD28,Fant
CD29,Advt
DMG2,"Comd "
FCk1,Susp
FCk2,Susp
FiC1,Dram
FiC11,Dram
FiC20,BioP
FrE10,Porn
FrL10,Advt
GeP10,Mystp
GeP15,Myst
GeP15,Myst
GeP18,Myst
GeP25,Myst
GeP40,West
HeD100,Susp
HeD101,Susp
HeD102,Susp
HeD103,Susp
HeD104,Susp
HeD105,Susp
HeD106,Susp
HeD107,Susp
HeD108,Susp
HeD109,Susp
HeD110,Susp
HeD111,Susp
HeD112,Susp
HeD113,Susp
HeD114,Susp
HeD115,Susp
HeD116,Susp
HeD117,Susp
HeD118,Susp
HeD119,Susp
HeD120,Susp
HeD121,Susp
HeD122,Susp
HeD123,Susp
HeD124,Susp
HeD125,Susp
HeD126,Susp
HeD127,Susp
HuC7,Susp
IML100,Susp
IML101,Susp
IML102,Susp
JAn1,Dram
JNs100,Susp
JNs101,Susp
JNs102,Susp
JNs103,Susp
JNs104,Susp
JNs105,Susp
JNs106,Susp
JNs107,Susp
JNs108,Susp
JNs109,Susp
JNs110,Susp
JNs111,Susp
JNs112,Susp
JNs210,Romt
JqR17,Susp
JqR20,Dram
JqR23,Dram
JqR25,Comd
JqR25,Romt
JqR50,Dram
JqR55,Dram
JuB100,Susp
JuB101,Susp
JuB102,Susp
JuB103,Susp
JuB104,Susp
LMa2,CnRb
LMa4,Comd
LMa5,Romt
LMa10,Comd
LMa18,Romt
LMa21,Dram
LMa23,Comd
LMa24,Comd
LMa30,Dram
LMa35,Comd
LMa37,Dram
LMa40,Dram
MFe10,Horr
MFe25,Comd
MFe40,Porn
MR3,Comd
MR4,Romt
MR4,Dram
MR7,Dram
MR9,West
MR11,Susp
MR12,West
MR13,Dram
MR14,Docu
MR15,Docu
MR15,Dram
MR17,Comd
MR17,Romt
MR19,Comd
MR19,Dram
MR21,Dram
MR25,Romt
MR29,BioP
MR30,Dram
MR30,BioP
MR34,Romt
NAC10,ScFi
RoL10,Musc
RoV1,Porn
RoV2,Dram
RoV3,Dram
RoV5,Romt
RoV7,Romt
RoV10,ScFi
RoV13,Horr
RoV15,Romt
TPo12,Porn
TPo16,Porn
TPo21,Actn
Z5110,Romt
Z5115,Romt
Z5115,Porn
Z5620,Musc
Z5630,West
ArH101,Susp
ArH102,Susp
ArH103,Susp
ArH104,Susp
ArH105,Susp
ArH105,ScFi
ArH106,Susp
ArH107,Susp
ArH108,Susp
ArH109,Susp
ArH110,Susp
ArH111,Susp
ArH112,Susp
ArH113,Susp
ArH114,Susp
ArH115,Susp
ArH115,Romt
ArH116,Susp
ArH117,Susp
ArH118,Susp
ArH204,Dram
ArH205,Comd
ArH205,Dram
ArH207,Comd
ArH210,Comd
ArH210,Horr
ArH215,Actn
ArH215,Comd
ArH216,Comd
ArH217,Dram
ArH218,Dram
ArH220,Romt
ArH227,Comd
ArH230,Comd
ArH236,BioP
ArH240,Comd
AuJ10,Comd
BbB3,Dram
DTa100,Susp
DTa101,Susp
DTa102,Susp
DTa103,Susp
DTa104,Susp
DTa105,Susp
DTa106,Susp
DTa150,Romt
DTa210,West
DTa211,Advt
DTa212,Horr
DTa215,ScFi
DTa220,Dram
DTa221,Dram
DTa222,Dram
EMo5,Susp
EMo17,Comd
EMo17,Horr
EMo20,Comd
EMo25,Comd
EMo40,Comd
FMe10,Horr
FMe12,Horr
FrR17,Dram
FrR20,Musc
GTh10,Comd
GTh12,Comd
GTh14,Comd
GTh16,Comd
GTh18,Comd
GTh20,Comd
GTh22,Comd
GTh23,"Comd "
GTh24,Comd
GTh26,Comd
GTh28,Comd
GTh30,Comd
GTh32,Comd
GTh36,Comd
GTh37,Comd
GTh38,Comd
GTh40,Comd
GTh42,Comd
GTh44,Comd
GTh46,Comd
GTh48,Comd
GTh50,Comd
GTh52,Comd
GTh54,Comd
GTh55,Comd
GTh56,Comd
GTh57,Comd
GTh58,Comd
GTh60,Comd
GTh62,Comd
IFr4,Susp
IFr5,Dram
IFr6,Susp
IFr7,Actn
IFr8,ScFi
IFr8,Horr
IFr12,Advt
IFr14,Dram
IFr19,Actn
IFr25,ScFi
IFr30,Actn
IFr35,Actn
IFr40,Actn
IFr52,Susp
InH2,Horr
InH8,ScFi
InH15,ScFi
InH18,ScFi
InH20,Fant
InH25,ScFi
JBC14,Dram
JBC27,Porn
JBC55,Advt
MiW12,Susp
MiW12,Comd
MiW20,Actn
MiW21,West
MiW22,Actn
MiW30,Susp
MiW43,Comd
MRe7,Comd
MWe10,Dram
MWe12,Dram
MWe15,Dram
PLd10,Horr
RuB10,Dram
RDa1,Comd
RDa3,ScFi
RDa5,Comd
RDa6,Advt
RDa9,Advt
RDa10,Advt
RDa11,Advt
RDa12,Advt
RDa14,Advt
RDa22,"Comd "
RDa23,"Comd "
RDa25,Comd
RMu5,BioP
RMu6,Dram
RMu7,Dram
RMu25,Dram
RMu37,Comd
RMu41,Dram
RMu46,Romt
RMu50,Romt
SJF9,Dram
SJF17,BioP
SJF17,Dram
SJF19,Actn
SJF20,BioP
SJF22,Horr
SL1,Dram
SL3,Romt
SL5,Dram
SL7,Dram
SL10,Dram
SL14,Comd
SL15,Dram
SL19,Susp
SL20,BioP
SL20,Actn
SL21,Susp
SL22,Dram
SL33,Docu
SL35,Docu
SL39,Horr
SL39,Docu
SL44,Dram
SL49,Dram
SL50,Dram
SL53,Romt
SL56,Susp
SL59,Dram
SL60,Comd
SL62,Dram
SS01,Advt
SS02,Dram
SS03,DraM
SS04,ScFi
SS2,Susp
SS4,
SS5,Advt
SS6,Susp
SS7,ScFi
SS8,Comd
SS9,Advt
SS10,Fant
SS11,Fant
SS13,Dram
SS18,Advt
SS19,Advt
SS20,Fant
SS21,Fant
SS24,ScFi
SS26,Dram
SS26,Docu
SS32,SciF
SS33,Docu
SS34,Dram
SSi115,Susp
WPr10,Musc
xMb10,Dram
ACt8,Horr
ACt10,ScFi
AlR1,Musc
AlR1,BioP
AN10,BioP
AnQ10,Epic
